route_id_x,direction_id_x,trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,category_x,route_id_y,geometry,isOKU,status_x,search,route_id,service_id,trip_headsign,direction_id_y,shape_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,category_y,status_y
MRL,0,MRL_MonFri_0,6:15:48,6:16:06,MR7,7,RAJA CHULAN,3.150878,101.710432,MR,MR,[object Object],True,valid,MR RAJA CHULAN,MR,MonFri,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_MonFri_0,6:18:06,6:18:24,MR8,8,BUKIT NANAS,3.156214,101.704809,MR,MR,[object Object],True,valid,MR BUKIT NANAS,MR,MonFri,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_MonFri_0,6:20:24,6:20:42,MR9,9,MEDAN TUANKU,3.15935,101.69888,MR,MR,[object Object],True,valid,MR MEDAN TUANKU,MR,MonFri,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_MonFri_0,6:23:12,6:23:30,MR10,10,CHOW KIT,3.167358,101.698379,MR,MR,[object Object],True,valid,MR CHOW KIT,MR,MonFri,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_MonFri_0,6:26:00,6:26:18,MR11,11,TITIWANGSA,3.173192,101.696022,MR,MR,[object Object],True,valid,MR TITIWANGSA,MR,MonFri,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:00:00,6:00:18,MR11,1,TITIWANGSA,3.173192,101.696022,MR,MR,[object Object],True,valid,MR TITIWANGSA,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:02:48,6:03:06,MR10,2,CHOW KIT,3.167358,101.698379,MR,MR,[object Object],True,valid,MR CHOW KIT,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:05:36,6:05:54,MR9,3,MEDAN TUANKU,3.15935,101.69888,MR,MR,[object Object],True,valid,MR MEDAN TUANKU,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:07:54,6:08:12,MR8,4,BUKIT NANAS,3.156214,101.704809,MR,MR,[object Object],True,valid,MR BUKIT NANAS,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:10:12,6:10:30,MR7,5,RAJA CHULAN,3.150878,101.710432,MR,MR,[object Object],True,valid,MR RAJA CHULAN,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:12:30,6:12:48,MR6,6,BUKIT BINTANG ,3.146022,101.7115,MR,MR,[object Object],True,valid,MR BUKIT BINTANG ,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:14:48,6:15:06,MR5,7,IMBI,3.14283,101.70945,MR,MR,[object Object],True,valid,MR IMBI,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:16:36,6:16:54,MR4,8,HANG TUAH,3.140511,101.706029,MR,MR,[object Object],True,valid,MR HANG TUAH,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:19:24,6:19:42,MR3,9,MAHARAJALELA,3.138743,101.699268,MR,MR,[object Object],True,valid,MR MAHARAJALELA,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:23:12,6:23:30,MR2,10,TUN SAMBANTHAN,3.13132,101.69085,MR,MR,[object Object],True,valid,MR TUN SAMBANTHAN,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_MonFri_1,6:26:00,6:26:18,MR1,11,KL SENTRAL,3.132852,101.687817,MR,MR,[object Object],True,valid,MR KL SENTRAL,MR,MonFri,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:00:00,6:00:18,MR1,1,KL SENTRAL,3.132852,101.687817,MR,MR,[object Object],True,valid,MR KL SENTRAL,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:02:48,6:03:06,MR2,2,TUN SAMBANTHAN,3.13132,101.69085,MR,MR,[object Object],True,valid,MR TUN SAMBANTHAN,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:06:36,6:06:54,MR3,3,MAHARAJALELA,3.138743,101.699268,MR,MR,[object Object],True,valid,MR MAHARAJALELA,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:09:24,6:09:42,MR4,4,HANG TUAH,3.140511,101.706029,MR,MR,[object Object],True,valid,MR HANG TUAH,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:11:12,6:11:30,MR5,5,IMBI,3.14283,101.70945,MR,MR,[object Object],True,valid,MR IMBI,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:13:30,6:13:48,MR6,6,BUKIT BINTANG ,3.146022,101.7115,MR,MR,[object Object],True,valid,MR BUKIT BINTANG ,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:15:48,6:16:06,MR7,7,RAJA CHULAN,3.150878,101.710432,MR,MR,[object Object],True,valid,MR RAJA CHULAN,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:18:06,6:18:24,MR8,8,BUKIT NANAS,3.156214,101.704809,MR,MR,[object Object],True,valid,MR BUKIT NANAS,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:20:24,6:20:42,MR9,9,MEDAN TUANKU,3.15935,101.69888,MR,MR,[object Object],True,valid,MR MEDAN TUANKU,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:23:12,6:23:30,MR10,10,CHOW KIT,3.167358,101.698379,MR,MR,[object Object],True,valid,MR CHOW KIT,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sat_0,6:26:00,6:26:18,MR11,11,TITIWANGSA,3.173192,101.696022,MR,MR,[object Object],True,valid,MR TITIWANGSA,MR,Sat,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:00:00,6:00:18,MR11,1,TITIWANGSA,3.173192,101.696022,MR,MR,[object Object],True,valid,MR TITIWANGSA,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:02:48,6:03:06,MR10,2,CHOW KIT,3.167358,101.698379,MR,MR,[object Object],True,valid,MR CHOW KIT,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:05:36,6:05:54,MR9,3,MEDAN TUANKU,3.15935,101.69888,MR,MR,[object Object],True,valid,MR MEDAN TUANKU,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:07:54,6:08:12,MR8,4,BUKIT NANAS,3.156214,101.704809,MR,MR,[object Object],True,valid,MR BUKIT NANAS,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:10:12,6:10:30,MR7,5,RAJA CHULAN,3.150878,101.710432,MR,MR,[object Object],True,valid,MR RAJA CHULAN,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:12:30,6:12:48,MR6,6,BUKIT BINTANG ,3.146022,101.7115,MR,MR,[object Object],True,valid,MR BUKIT BINTANG ,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:14:48,6:15:06,MR5,7,IMBI,3.14283,101.70945,MR,MR,[object Object],True,valid,MR IMBI,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:16:36,6:16:54,MR4,8,HANG TUAH,3.140511,101.706029,MR,MR,[object Object],True,valid,MR HANG TUAH,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:19:24,6:19:42,MR3,9,MAHARAJALELA,3.138743,101.699268,MR,MR,[object Object],True,valid,MR MAHARAJALELA,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:23:12,6:23:30,MR2,10,TUN SAMBANTHAN,3.13132,101.69085,MR,MR,[object Object],True,valid,MR TUN SAMBANTHAN,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sat_1,6:26:00,6:26:18,MR1,11,KL SENTRAL,3.132852,101.687817,MR,MR,[object Object],True,valid,MR KL SENTRAL,MR,Sat,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:00:00,6:00:18,MR1,1,KL SENTRAL,3.132852,101.687817,MR,MR,[object Object],True,valid,MR KL SENTRAL,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:02:48,6:03:06,MR2,2,TUN SAMBANTHAN,3.13132,101.69085,MR,MR,[object Object],True,valid,MR TUN SAMBANTHAN,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:06:36,6:06:54,MR3,3,MAHARAJALELA,3.138743,101.699268,MR,MR,[object Object],True,valid,MR MAHARAJALELA,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:09:24,6:09:42,MR4,4,HANG TUAH,3.140511,101.706029,MR,MR,[object Object],True,valid,MR HANG TUAH,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:11:12,6:11:30,MR5,5,IMBI,3.14283,101.70945,MR,MR,[object Object],True,valid,MR IMBI,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:13:30,6:13:48,MR6,6,BUKIT BINTANG ,3.146022,101.7115,MR,MR,[object Object],True,valid,MR BUKIT BINTANG ,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:15:48,6:16:06,MR7,7,RAJA CHULAN,3.150878,101.710432,MR,MR,[object Object],True,valid,MR RAJA CHULAN,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:18:06,6:18:24,MR8,8,BUKIT NANAS,3.156214,101.704809,MR,MR,[object Object],True,valid,MR BUKIT NANAS,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:20:24,6:20:42,MR9,9,MEDAN TUANKU,3.15935,101.69888,MR,MR,[object Object],True,valid,MR MEDAN TUANKU,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:23:12,6:23:30,MR10,10,CHOW KIT,3.167358,101.698379,MR,MR,[object Object],True,valid,MR CHOW KIT,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,0,MRL_Sun_0,6:26:00,6:26:18,MR11,11,TITIWANGSA,3.173192,101.696022,MR,MR,[object Object],True,valid,MR TITIWANGSA,MR,Sun,From KL Sentral to Titiwangsa,0,shp_MR_0,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:00:00,6:00:18,MR11,1,TITIWANGSA,3.173192,101.696022,MR,MR,[object Object],True,valid,MR TITIWANGSA,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:02:48,6:03:06,MR10,2,CHOW KIT,3.167358,101.698379,MR,MR,[object Object],True,valid,MR CHOW KIT,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:05:36,6:05:54,MR9,3,MEDAN TUANKU,3.15935,101.69888,MR,MR,[object Object],True,valid,MR MEDAN TUANKU,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:07:54,6:08:12,MR8,4,BUKIT NANAS,3.156214,101.704809,MR,MR,[object Object],True,valid,MR BUKIT NANAS,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:10:12,6:10:30,MR7,5,RAJA CHULAN,3.150878,101.710432,MR,MR,[object Object],True,valid,MR RAJA CHULAN,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:12:30,6:12:48,MR6,6,BUKIT BINTANG ,3.146022,101.7115,MR,MR,[object Object],True,valid,MR BUKIT BINTANG ,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:14:48,6:15:06,MR5,7,IMBI,3.14283,101.70945,MR,MR,[object Object],True,valid,MR IMBI,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:16:36,6:16:54,MR4,8,HANG TUAH,3.140511,101.706029,MR,MR,[object Object],True,valid,MR HANG TUAH,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:19:24,6:19:42,MR3,9,MAHARAJALELA,3.138743,101.699268,MR,MR,[object Object],True,valid,MR MAHARAJALELA,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:23:12,6:23:30,MR2,10,TUN SAMBANTHAN,3.13132,101.69085,MR,MR,[object Object],True,valid,MR TUN SAMBANTHAN,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
MRL,1,MRL_Sun_1,6:26:00,6:26:18,MR1,11,KL SENTRAL,3.132852,101.687817,MR,MR,[object Object],True,valid,MR KL SENTRAL,MR,Sun,From Titiwangsa to KL Sentral,1,shp_MR_1,rapidrail,MRL,KL Monorail Line,Titiwangsa ~ KL Sentral,1,84bd00,FFFFFF,MRL,valid
PYL,0,PYL_MonFri_0,6:00:00,6:00:18,PY01,1,KWASA DAMANSARA,3.1763324,101.5721456,MRT,PYL,[object Object],True,valid,MRT KWASA DAMANSARA,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:03:27,6:03:27,PY03,2,KAMPUNG SELAMAT,3.197266,101.578499,MRT,PYL,[object Object],True,valid,MRT KAMPUNG SELAMAT,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:05:14,6:05:14,PY04,3,SUNGAI BULOH,3.206429,101.581779,MRT,PYL,[object Object],True,valid,MRT SUNGAI BULOH,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:07:20,6:07:20,PY05,4,DAMANSARA DAMAI,3.199892,101.592623,MRT,PYL,[object Object],True,valid,MRT DAMANSARA DAMAI,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:09:10,6:09:10,PY06,5,SRI DAMANSARA BARAT,3.198197,101.608302,MRT,PYL,[object Object],True,valid,MRT SRI DAMANSARA BARAT,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:10:54,6:10:54,PY07,6,SRI DAMANSARA SENTRAL,3.198815,101.621396,MRT,PYL,[object Object],True,valid,MRT SRI DAMANSARA SENTRAL,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:12:35,6:12:35,PY08,7,SRI DAMANSARA TIMUR,3.207832,101.628716,MRT,PYL,[object Object],True,valid,MRT SRI DAMANSARA TIMUR,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:14:29,6:14:29,PY09,8,METRO PRIMA,3.214438,101.639402,MRT,PYL,[object Object],True,valid,MRT METRO PRIMA,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:15:42,6:15:42,PY10,9,KEPONG BARU,3.211663,101.648193,MRT,PYL,[object Object],True,valid,MRT KEPONG BARU,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:17:00,6:17:00,PY11,10,JINJANG,3.209544,101.655829,MRT,PYL,[object Object],True,valid,MRT JINJANG,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:18:28,6:18:28,PY12,11,SRI DELIMA,3.207108,101.665749,MRT,PYL,[object Object],True,valid,MRT SRI DELIMA,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:19:56,6:19:56,PY13,12,KAMPUNG BATU,3.205521,101.675473,MRT,PYL,[object Object],True,valid,MRT KAMPUNG BATU,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:21:37,6:21:37,PY14,13,KENTOMEN,3.19563,101.6797,MRT,PYL,[object Object],True,valid,MRT KENTOMEN,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:22:49,6:22:49,PY15,14,JALAN IPOH,3.189319,101.681145,MRT,PYL,[object Object],True,valid,MRT JALAN IPOH,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:24:45,6:24:45,PY16,15,SENTUL BARAT,3.179369,101.684742,MRT,PYL,[object Object],True,valid,MRT SENTUL BARAT,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:26:29,6:26:29,PY17,16,TITIWANGSA,3.17408,101.69581,MRT,PYL,[object Object],True,valid,MRT TITIWANGSA,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:27:39,6:27:39,PY18,17,HOSPITAL KUALA LUMPUR,3.17405,101.70239,MRT,PYL,[object Object],True,valid,MRT HOSPITAL KUALA LUMPUR,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
PYL,0,PYL_MonFri_0,6:29:23,6:29:23,PY19,18,RAJA UDA,3.16794,101.71017,MRT,PYL,[object Object],True,valid,MRT RAJA UDA,PYL,MonFri,From Kwasa Damansara to Putrajaya,0,shp_PYL_0,rapidrail,PYL,MRT Putrajaya Line,Putrajaya ~ Kwasa Damansara,1,FFCD00,FFFFFF,MRT,valid
